status,msrp_enabled,store_id,weight,color,image,options_container,qty,images,image_urls,is_qty_decimal,sku,use_config_enable_qty_increments,use_config_notify_stock_qty,msrp_display_actual_price_type,page_layout,tax_class_id,gift_message_available,short_description,attribute_set,stock_status_changed_automatically,size,type,thumbnail,store,product_type_id,use_config_manage_stock,meta_title,backorders,description,min_sale_qty,price,max_sale_qty,is_in_stock,is_decimal_divided,visibility,use_config_enable_qty_inc,min_qty,qty_increments,categories,manage_stock,enable_qty_increments,name,sizes,use_config_min_sale_qty,small_image,stock_status_changed_auto,websites,product_name,use_config_min_qty,use_config_max_sale_qty,use_config_qty_increments,has_options,use_config_backorders,image_paths
,Use config,0,1,Indigo,full/70b969f3516bfdde40080cc1ab43c655a0b80743.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000024297_NS1003516],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000024297_Indigo_M,1,1,Use config,No layout updates,,No,,ColorAndSize,0,M,,full/70b969f3516bfdde40080cc1ab43c655a0b80743.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Oakley</H1>",,1,full/70b969f3516bfdde40080cc1ab43c655a0b80743.jpg,0,base,,1,1,1,0,1,full/70b969f3516bfdde40080cc1ab43c655a0b80743.jpg
,Use config,0,1,Indigo,full/70b969f3516bfdde40080cc1ab43c655a0b80743.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000024297_NS1003516],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000024297_Indigo_XL,1,1,Use config,No layout updates,,No,,ColorAndSize,0,XL,,full/70b969f3516bfdde40080cc1ab43c655a0b80743.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Oakley</H1>",,1,full/70b969f3516bfdde40080cc1ab43c655a0b80743.jpg,0,base,,1,1,1,0,1,full/70b969f3516bfdde40080cc1ab43c655a0b80743.jpg
,Use config,0,1,XXL,full/70b969f3516bfdde40080cc1ab43c655a0b80743.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000024297_NS1003516],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000024297_XXL,1,1,Use config,No layout updates,,No,,ColorOnly,0,,,full/70b969f3516bfdde40080cc1ab43c655a0b80743.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Oakley</H1>",,1,full/70b969f3516bfdde40080cc1ab43c655a0b80743.jpg,0,base,,1,1,1,0,1,full/70b969f3516bfdde40080cc1ab43c655a0b80743.jpg
,Use config,0,1,,full/70b969f3516bfdde40080cc1ab43c655a0b80743.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000024297_NS1003516],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000024297,1,1,Use config,No layout updates,,No,,ColorOnly,0,,,full/70b969f3516bfdde40080cc1ab43c655a0b80743.jpg,admin,simple,1,,0,"Features: Printed, Shape Retention, Sand Resistant, Bottom Sold SeparatelyLength: 11inMaterial: Nylon/Spandex, Lining: Polyester/SpandexImportedHand Washstyle #:1000019086",1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Oakley</H1>",,1,full/70b969f3516bfdde40080cc1ab43c655a0b80743.jpg,0,base,,1,1,1,0,1,full/70b969f3516bfdde40080cc1ab43c655a0b80743.jpg
,Use config,0,1,multi,full/c6c977167de68d5f55f7dde027e214fa6fb0bfce.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019043_NS1003516],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019041_multi_24,1,1,Use config,No layout updates,,No,,ColorAndSize,0,24,,full/c6c977167de68d5f55f7dde027e214fa6fb0bfce.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Oakley</H1>",,1,full/c6c977167de68d5f55f7dde027e214fa6fb0bfce.jpg,0,base,,1,1,1,0,1,full/c6c977167de68d5f55f7dde027e214fa6fb0bfce.jpg
,Use config,0,1,multi,full/c6c977167de68d5f55f7dde027e214fa6fb0bfce.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019043_NS1003516],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019041_multi_25,1,1,Use config,No layout updates,,No,,ColorAndSize,0,25,,full/c6c977167de68d5f55f7dde027e214fa6fb0bfce.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Oakley</H1>",,1,full/c6c977167de68d5f55f7dde027e214fa6fb0bfce.jpg,0,base,,1,1,1,0,1,full/c6c977167de68d5f55f7dde027e214fa6fb0bfce.jpg
,Use config,0,1,multi,full/c6c977167de68d5f55f7dde027e214fa6fb0bfce.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019043_NS1003516],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019041_multi_28,1,1,Use config,No layout updates,,No,,ColorAndSize,0,28,,full/c6c977167de68d5f55f7dde027e214fa6fb0bfce.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Oakley</H1>",,1,full/c6c977167de68d5f55f7dde027e214fa6fb0bfce.jpg,0,base,,1,1,1,0,1,full/c6c977167de68d5f55f7dde027e214fa6fb0bfce.jpg
,Use config,0,1,multi,full/c6c977167de68d5f55f7dde027e214fa6fb0bfce.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019043_NS1003516],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019041_multi_26,1,1,Use config,No layout updates,,No,,ColorAndSize,0,26,,full/c6c977167de68d5f55f7dde027e214fa6fb0bfce.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Oakley</H1>",,1,full/c6c977167de68d5f55f7dde027e214fa6fb0bfce.jpg,0,base,,1,1,1,0,1,full/c6c977167de68d5f55f7dde027e214fa6fb0bfce.jpg
,Use config,0,1,multi,full/c6c977167de68d5f55f7dde027e214fa6fb0bfce.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019043_NS1003516],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019041_multi_27,1,1,Use config,No layout updates,,No,,ColorAndSize,0,27,,full/c6c977167de68d5f55f7dde027e214fa6fb0bfce.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Oakley</H1>",,1,full/c6c977167de68d5f55f7dde027e214fa6fb0bfce.jpg,0,base,,1,1,1,0,1,full/c6c977167de68d5f55f7dde027e214fa6fb0bfce.jpg
,Use config,0,1,Pink,full/d7415129f9579d12f70421e8910b4c7e77864e5b.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019067_NS1003516],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019068_Pink_XL,1,1,Use config,No layout updates,,No,,ColorAndSize,0,XL,,full/d7415129f9579d12f70421e8910b4c7e77864e5b.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Oakley</H1>",,1,full/d7415129f9579d12f70421e8910b4c7e77864e5b.jpg,0,base,,1,1,1,0,1,full/d7415129f9579d12f70421e8910b4c7e77864e5b.jpg
,Use config,0,1,Blue,full/d7415129f9579d12f70421e8910b4c7e77864e5b.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019067_NS1003516],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019068_Blue_M,1,1,Use config,No layout updates,,No,,ColorAndSize,0,M,,full/d7415129f9579d12f70421e8910b4c7e77864e5b.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Oakley</H1>",,1,full/d7415129f9579d12f70421e8910b4c7e77864e5b.jpg,0,base,,1,1,1,0,1,full/d7415129f9579d12f70421e8910b4c7e77864e5b.jpg
,Use config,0,1,Blue,full/d7415129f9579d12f70421e8910b4c7e77864e5b.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019067_NS1003516],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019068_Blue_S,1,1,Use config,No layout updates,,No,,ColorAndSize,0,S,,full/d7415129f9579d12f70421e8910b4c7e77864e5b.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Oakley</H1>",,1,full/d7415129f9579d12f70421e8910b4c7e77864e5b.jpg,0,base,,1,1,1,0,1,full/d7415129f9579d12f70421e8910b4c7e77864e5b.jpg
,Use config,0,1,Pink,full/d7415129f9579d12f70421e8910b4c7e77864e5b.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019067_NS1003516],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019068_Pink_S,1,1,Use config,No layout updates,,No,,ColorAndSize,0,S,,full/d7415129f9579d12f70421e8910b4c7e77864e5b.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Oakley</H1>",,1,full/d7415129f9579d12f70421e8910b4c7e77864e5b.jpg,0,base,,1,1,1,0,1,full/d7415129f9579d12f70421e8910b4c7e77864e5b.jpg
,Use config,0,1,,full/d7415129f9579d12f70421e8910b4c7e77864e5b.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019067_NS1003516],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019068,1,1,Use config,No layout updates,,No,,ColorAndSize,0,,,full/d7415129f9579d12f70421e8910b4c7e77864e5b.jpg,admin,simple,1,,0,"Features: Top Sold Separately, Side Tie, Shape Retention, Sand Resistant, LogoLength: 9inMaterial: Polyester/Nylon/Spandex, Lining: Polyester/SpandexImportedHand Washstyle #:1000019067",1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Oakley</H1>",,1,full/d7415129f9579d12f70421e8910b4c7e77864e5b.jpg,0,base,,1,1,1,0,1,full/d7415129f9579d12f70421e8910b4c7e77864e5b.jpg
,Use config,0,1,Blue,full/f251f77b97a6abf59e21750316b2abeb46eb659e.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019068_NS1003462],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019089_Blue_S,1,1,Use config,No layout updates,,No,,ColorAndSize,0,S,,full/f251f77b97a6abf59e21750316b2abeb46eb659e.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Oakley</H1>",,1,full/f251f77b97a6abf59e21750316b2abeb46eb659e.jpg,0,base,,1,1,1,0,1,full/f251f77b97a6abf59e21750316b2abeb46eb659e.jpg
,Use config,0,1,Graphite,full/f251f77b97a6abf59e21750316b2abeb46eb659e.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019068_NS1003462],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019089_Graphite_XS,1,1,Use config,No layout updates,,No,,ColorAndSize,0,XS,,full/f251f77b97a6abf59e21750316b2abeb46eb659e.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Oakley</H1>",,1,full/f251f77b97a6abf59e21750316b2abeb46eb659e.jpg,0,base,,1,1,1,0,1,full/f251f77b97a6abf59e21750316b2abeb46eb659e.jpg
,Use config,0,1,Blue,full/f251f77b97a6abf59e21750316b2abeb46eb659e.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019068_NS1003462],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019089_Blue_M,1,1,Use config,No layout updates,,No,,ColorAndSize,0,M,,full/f251f77b97a6abf59e21750316b2abeb46eb659e.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Oakley</H1>",,1,full/f251f77b97a6abf59e21750316b2abeb46eb659e.jpg,0,base,,1,1,1,0,1,full/f251f77b97a6abf59e21750316b2abeb46eb659e.jpg
,Use config,0,1,,full/f251f77b97a6abf59e21750316b2abeb46eb659e.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019068_NS1003462],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019089,1,1,Use config,No layout updates,,No,,ColorAndSize,0,,,full/f251f77b97a6abf59e21750316b2abeb46eb659e.jpg,admin,simple,1,,0,"Features: Top Sold Separately, Shape Retention, Sand ResistantLength: 9.5inMaterial: Polyester/Nylon/Spandex, Lining: Polyester/SpandexImportedHand Washstyle #:1000019068",1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Oakley</H1>",,1,full/f251f77b97a6abf59e21750316b2abeb46eb659e.jpg,0,base,,1,1,1,0,1,full/f251f77b97a6abf59e21750316b2abeb46eb659e.jpg
,Use config,0,1,Ivory,full/d016c6f220c19a6b3660e05790783329f6363771.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000027766_NS1003534],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000026288_Ivory_M,1,1,Use config,No layout updates,,No,,ColorAndSize,0,M,,full/d016c6f220c19a6b3660e05790783329f6363771.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Max Studio</H1>",,1,full/d016c6f220c19a6b3660e05790783329f6363771.jpg,0,base,,1,1,1,0,1,full/d016c6f220c19a6b3660e05790783329f6363771.jpg
,Use config,0,1,Navy,full/d016c6f220c19a6b3660e05790783329f6363771.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000027766_NS1003534],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000026288_Navy_M,1,1,Use config,No layout updates,,No,,ColorAndSize,0,M,,full/d016c6f220c19a6b3660e05790783329f6363771.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Max Studio</H1>",,1,full/d016c6f220c19a6b3660e05790783329f6363771.jpg,0,base,,1,1,1,0,1,full/d016c6f220c19a6b3660e05790783329f6363771.jpg
,Use config,0,1,Navy,full/d016c6f220c19a6b3660e05790783329f6363771.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000027766_NS1003534],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000026288_Navy_S,1,1,Use config,No layout updates,,No,,ColorAndSize,0,S,,full/d016c6f220c19a6b3660e05790783329f6363771.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Max Studio</H1>",,1,full/d016c6f220c19a6b3660e05790783329f6363771.jpg,0,base,,1,1,1,0,1,full/d016c6f220c19a6b3660e05790783329f6363771.jpg
,Use config,0,1,Ivory,full/d016c6f220c19a6b3660e05790783329f6363771.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000027766_NS1003534],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000026288_Ivory_S,1,1,Use config,No layout updates,,No,,ColorAndSize,0,S,,full/d016c6f220c19a6b3660e05790783329f6363771.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Max Studio</H1>",,1,full/d016c6f220c19a6b3660e05790783329f6363771.jpg,0,base,,1,1,1,0,1,full/d016c6f220c19a6b3660e05790783329f6363771.jpg
,Use config,0,1,,full/d016c6f220c19a6b3660e05790783329f6363771.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000027766_NS1003534],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000026288,1,1,Use config,No layout updates,,No,,ColorAndSize,0,,,full/d016c6f220c19a6b3660e05790783329f6363771.jpg,admin,simple,1,,0,Sleeve: Cap SleeveNeckline: Scoop NeckLength: 26inClosure: Pull OverMaterial: Rayon/Linen/SpandexImportedMachine Washstyle #:1000027766,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Max Studio</H1>",,1,full/d016c6f220c19a6b3660e05790783329f6363771.jpg,0,base,,1,1,1,0,1,full/d016c6f220c19a6b3660e05790783329f6363771.jpg
,Use config,0,1,multi,full/8d21aab1858da9278b32c9b0060d0d01687484c7.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019041_NS1003583],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000023351_multi_24,1,1,Use config,No layout updates,,No,,ColorAndSize,0,24,,full/8d21aab1858da9278b32c9b0060d0d01687484c7.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Oakley</H1>",,1,full/8d21aab1858da9278b32c9b0060d0d01687484c7.jpg,0,base,,1,1,1,0,1,full/8d21aab1858da9278b32c9b0060d0d01687484c7.jpg
,Use config,0,1,multi,full/8d21aab1858da9278b32c9b0060d0d01687484c7.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019041_NS1003583],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000023351_multi_25,1,1,Use config,No layout updates,,No,,ColorAndSize,0,25,,full/8d21aab1858da9278b32c9b0060d0d01687484c7.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Oakley</H1>",,1,full/8d21aab1858da9278b32c9b0060d0d01687484c7.jpg,0,base,,1,1,1,0,1,full/8d21aab1858da9278b32c9b0060d0d01687484c7.jpg
,Use config,0,1,multi,full/8d21aab1858da9278b32c9b0060d0d01687484c7.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019041_NS1003583],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000023351_multi_28,1,1,Use config,No layout updates,,No,,ColorAndSize,0,28,,full/8d21aab1858da9278b32c9b0060d0d01687484c7.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Oakley</H1>",,1,full/8d21aab1858da9278b32c9b0060d0d01687484c7.jpg,0,base,,1,1,1,0,1,full/8d21aab1858da9278b32c9b0060d0d01687484c7.jpg
,Use config,0,1,multi,full/8d21aab1858da9278b32c9b0060d0d01687484c7.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019041_NS1003583],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000023351_multi_26,1,1,Use config,No layout updates,,No,,ColorAndSize,0,26,,full/8d21aab1858da9278b32c9b0060d0d01687484c7.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Oakley</H1>",,1,full/8d21aab1858da9278b32c9b0060d0d01687484c7.jpg,0,base,,1,1,1,0,1,full/8d21aab1858da9278b32c9b0060d0d01687484c7.jpg
,Use config,0,1,multi,full/8d21aab1858da9278b32c9b0060d0d01687484c7.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019041_NS1003583],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000023351_multi_27,1,1,Use config,No layout updates,,No,,ColorAndSize,0,27,,full/8d21aab1858da9278b32c9b0060d0d01687484c7.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Oakley</H1>",,1,full/8d21aab1858da9278b32c9b0060d0d01687484c7.jpg,0,base,,1,1,1,0,1,full/8d21aab1858da9278b32c9b0060d0d01687484c7.jpg
,Use config,0,1,,full/8d21aab1858da9278b32c9b0060d0d01687484c7.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019041_NS1003583],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000023351,1,1,Use config,No layout updates,,No,,ColorAndSize,0,,,full/8d21aab1858da9278b32c9b0060d0d01687484c7.jpg,admin,simple,1,,0,"Features: Logo, X Back, Bottom Sold Separately, Shape Retention, Sand ResistantLength: 12inMaterial: Polyester/Nylon/Spandex, Lining: Polyester/SpandexImportedHand Washstyle #:1000019041",1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Oakley</H1>",,1,full/8d21aab1858da9278b32c9b0060d0d01687484c7.jpg,0,base,,1,1,1,0,1,full/8d21aab1858da9278b32c9b0060d0d01687484c7.jpg
,Use config,0,1,,full/98be8e2831010e4cb5e91406ad0c29f96a57583d.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000005902_NS1003608],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000016606,1,1,Use config,No layout updates,,No,,,0,,,full/98be8e2831010e4cb5e91406ad0c29f96a57583d.jpg,admin,simple,1,,0,Cut: StraightFit: Slim FitInseam: 32 inPockets: 5 Pocket StyleMaterial: Cotton/PolyesterCountry of Origin: PakistanMachine Washstyle #:1000005902,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Dl1961</H1>",,1,full/98be8e2831010e4cb5e91406ad0c29f96a57583d.jpg,0,base,,1,1,1,0,1,full/98be8e2831010e4cb5e91406ad0c29f96a57583d.jpg
,Use config,0,1,natural,full/b966c888990e284e27246c81fcfec7642ba95057.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000012849_NS1003537],ag[yes]&call=url[file:tjxrPRD2.chain]",0,1000027766_natural_XS,1,1,Use config,No layout updates,,No,,ColorAndSize,0,XS,,full/b966c888990e284e27246c81fcfec7642ba95057.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Catherine Malandrino</H1>",,1,full/b966c888990e284e27246c81fcfec7642ba95057.jpg,0,base,,1,1,1,0,1,full/b966c888990e284e27246c81fcfec7642ba95057.jpg
,Use config,0,1,natural,full/b966c888990e284e27246c81fcfec7642ba95057.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000012849_NS1003537],ag[yes]&call=url[file:tjxrPRD2.chain]",0,1000027766_natural_M,1,1,Use config,No layout updates,,No,,ColorAndSize,0,M,,full/b966c888990e284e27246c81fcfec7642ba95057.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Catherine Malandrino</H1>",,1,full/b966c888990e284e27246c81fcfec7642ba95057.jpg,0,base,,1,1,1,0,1,full/b966c888990e284e27246c81fcfec7642ba95057.jpg
,Use config,0,1,natural,full/b966c888990e284e27246c81fcfec7642ba95057.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000012849_NS1003537],ag[yes]&call=url[file:tjxrPRD2.chain]",0,1000027766_natural_S,1,1,Use config,No layout updates,,No,,ColorAndSize,0,S,,full/b966c888990e284e27246c81fcfec7642ba95057.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Catherine Malandrino</H1>",,1,full/b966c888990e284e27246c81fcfec7642ba95057.jpg,0,base,,1,1,1,0,1,full/b966c888990e284e27246c81fcfec7642ba95057.jpg
,Use config,0,1,,full/b966c888990e284e27246c81fcfec7642ba95057.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000012849_NS1003537],ag[yes]&call=url[file:tjxrPRD2.chain]",0,1000027766,1,1,Use config,No layout updates,,No,,ColorAndSize,0,,,full/b966c888990e284e27246c81fcfec7642ba95057.jpg,admin,simple,1,,0,Sleeve: Bell SleeveNeckline: V-NeckLength: 29inClosure: Pull OverFeatures: Cut OutsMaterial: Cotton/NylonImportedDry Cleanstyle #:1000012849,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Catherine Malandrino</H1>",,1,full/b966c888990e284e27246c81fcfec7642ba95057.jpg,0,base,,1,1,1,0,1,full/b966c888990e284e27246c81fcfec7642ba95057.jpg
,Use config,0,1,,full/26f2c28940807021d2bccbf192b153115967b182.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019043_NS1003462],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019041,1,1,Use config,No layout updates,,No,,,0,,,full/26f2c28940807021d2bccbf192b153115967b182.jpg,admin,simple,1,,0,"Features: Keyhole Opening, Shape Retention, Sand ResistantLength: 15.5inMaterial: Polyester/Nylon/Spandex, Lining: Polyester/SpandexImportedHand Washstyle #:1000019043",1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Oakley</H1>",,1,full/26f2c28940807021d2bccbf192b153115967b182.jpg,0,base,,1,1,1,0,1,full/26f2c28940807021d2bccbf192b153115967b182.jpg
,Use config,0,1,,full/34b40493d7e7e26647d6cbe22aba9fdb7e68925b.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000022866_NS1003607],ag[yes]&call=url[file:tjxrPRD2.chain]",0,1000022866,1,1,Use config,No layout updates,,No,,,0,,,full/34b40493d7e7e26647d6cbe22aba9fdb7e68925b.jpg,admin,simple,1,,0,"Sleeve: SleevelessNeckline: Scoop NeckLength: 32.5inClosure: Back ZipFeatures: Lace OverlayMaterial: Cotton/Polyester, Crochet: Cotton, Lining: PolyesterImportedHand Washstyle #:1000022866",1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Solitaire</H1>",,1,full/34b40493d7e7e26647d6cbe22aba9fdb7e68925b.jpg,0,base,,1,1,1,0,1,full/34b40493d7e7e26647d6cbe22aba9fdb7e68925b.jpg
